t	v_x	x
20.8	-0.7474227190972386	19.447775659206396
20.96	-0.8257391174826625	19.293992577698056
21.12	-0.06461989289028565	19.183539141611945
21.28	0.6943422000033861	19.273314211973165
21.44	0.762873257439016	19.405728645613028
21.6	0.10992661285334954	19.51743365435365
21.76	-0.7378463571599085	19.440905161726096
21.92	-0.8829397801343345	19.28132282006248
22.080000000000005	-0.015450538341777403	19.158364432083104
22.240000000000002	0.6568092791711182	19.276378647793113
22.400000000000002	0.7341441716270131	19.368543401417863
22.56	0.3081490848815411	19.511304782713754
22.72	-0.5240762868700986	19.46715110857996
22.88	-0.7561294941976571	19.343600370915325
23.04	-0.3565459125129789	19.225189670436706
23.2	0.45704175330872276	19.22950567891117
23.36	0.8490605148750728	19.3714430314955
23.52	0.3666372923950578	19.50120504367119
23.68	-0.3230212161458947	19.488766965061917
23.84	-1.0234465715661687	19.397838254504503
24.0	-0.41889675461189874	19.161264062160743
24.16	0.599351107547065	19.263791293028696
24.32	0.617682774544757	19.353056416575807
24.48	0.3573184394300694	19.461449780883015
24.64	-0.24950042831552152	19.467398317193428
24.8	-0.6875499068021038	19.381609643822046
24.96	-0.3661222744503101	19.247382347016753
25.12	0.37888580397581717	19.264450515997947
25.28	0.6127901040698394	19.368625804289017
25.44	0.31386281223344564	19.4605433493003
25.6	-0.21896877969697018	19.469061904203723
25.76	-0.6133051220145883	19.390473339797268
25.92	-0.6078489036350598	19.272804265159056
26.080000000000005	0.0598242823352137	19.19596169063405
26.240000000000002	0.5494092260814747	19.291948035506323
26.400000000000002	0.49632870698761494	19.371772642980122
26.560000000000002	0.344394460852002	19.45077322174236
26.72	-0.21922628866933536	19.481978870452764
26.88	-0.6717933295280638	19.38062080936817
27.04	-0.585863581064392	19.267005005003785
27.2	-0.0390294447065294	19.19314446342757
27.36	0.5465766273854763	19.254515582697692
27.52	0.5325740829580766	19.368048984190924
27.68	0.36148711294779756	19.424939289244275
27.84	-0.0794920241546203	19.483724860334217
28.0	-0.548379190192039	19.399501841514798
28.16	-0.641519189881874	19.308243519472768
28.32	-0.2646934576849598	19.1942157007526
28.48	0.4143586530292118	19.223541613013584
28.64	0.618246322449407	19.326810469721945
28.8	0.48932743477389334	19.421380436197392
28.96	0.051953423284600654	19.48339524884959
29.12	-0.5965185088510727	19.43800553164846
29.28	-0.7561294941976571	19.292509326017246
29.44	-0.07939496423479817	19.196044093505208
29.6	0.47619447718338276	19.26710293746211
29.76	0.42182641322773784	19.348426326203892
29.92	0.412716539275183	19.402087389694984
30.080000000000005	-0.2456377937301019	19.480495618771954
30.240000000000002	-0.7295090101244569	19.32348329570135
30.400000000000002	-0.31334779428871906	19.24705273553213
30.560000000000002	0.20707483700835447	19.22321200152896
30.72	0.6081549425673359	19.313316683374804
30.88	0.42049033840599964	19.417821583150506
31.04	-0.01611114616622719	19.447873591664724
31.2	-0.45626922639163464	19.41266601637731
31.36	-0.4556571485270859	19.3018674392194
31.52		19.266855728848643
