t	x	v_x
14.88	31.559668738828055	0.020134229804255582
15.040000000000003	31.43130757546202	-0.9849806747642659
15.200000000000001	31.244474922903493	-0.9481717508891893
15.36	31.127892615177483	0.005504748339445181
15.52	31.246236442372112	0.9262349582783829
15.68	31.424287801826573	0.9799909443695461
15.84	31.55983354457037	0.170474892145728
16.0	31.47883976731321	-0.8884445284738118
16.16	31.275531295458755	-1.0164938293123469
16.32	31.15356174193326	-0.06358985700083358
16.48	31.25518254121849	0.8286687760984557
16.64	31.418735750284768	1.0229315536214434
16.8	31.58252063837735	0.2175841749153321
16.96	31.48836268625768	-0.8496240627797229
17.12	31.310640938287843	-1.066693219750306
17.28	31.147020855937583	-0.21315799242524003
17.44	31.242430380711763	0.7132374149057046
17.6	31.375256828707403	0.8241940636484625
17.76	31.506172481079272	-0.056991683639242605
17.92	31.35701948994285	-0.8439103354277598
18.080000000000005	31.236121173742383	-0.4044277221996736
18.240000000000002	31.227602618838958	0.43505643073805306
18.400000000000002	31.37533923157856	0.9300490629039599
18.56	31.525218318968218	-0.10461598435357448
18.72	31.341862116585418	-0.9344752453940205
18.88	31.22618624044213	0.12299618131116632
19.04	31.38122089460499	0.9947660157140362
19.2	31.544511365470626	-0.1814843888246183
19.36	31.32314589018111	-1.090014617142719
19.52	31.19570668798496	-0.3159228840123721
19.68	31.222050567297153	0.5038935271059418
19.84	31.35695261665886	0.9290190270144975
20.0	31.519336655941785	0.14900458751980233
20.16	31.4046340846652	-0.85322918839276
20.32	31.246303315656103	-0.5679984020515244
20.48	31.222874596008715	0.30335347432646453
20.64	31.343376427440575	0.9937359798245843
20.8	31.54087010955259	0.19040014293752083
20.96	31.404304473180577	-0.9790094384400174
21.12	31.227587089251784	-0.647184387273881
21.28	31.197205469252935	0.33517266780685423
21.44	31.33484234294998	0.9975986144100274
21.6	31.516437025864146	0.2496608773680845
21.76	31.414733823707763	-0.7838770740801396
21.92	31.265596362158504	-0.5975000147806171
22.080000000000005	31.223533818977963	0.1798908050305409
22.240000000000002	31.323161419768276	0.8550317511993096
22.400000000000002	31.49714397936174	0.36483472958849816
22.56	31.439908533236597	-0.8216675038847866
22.72	31.234210378118618	-0.8663621459832693
22.88	31.162672646521948	0.2948071482785866
23.04	31.32854866556777	1.096709850424133
23.2	31.51361979865767	0.27061616404928585
23.36	31.415145838063545	-0.7220412499259463
23.52	31.28256659868137	-0.6787460717818844
23.68	31.197947095093344	0.21278856436026017
23.84	31.350658939276656	0.9135199587127742
24.0	31.490273481881438	0.20074903179194015
24.16	31.414898629450075	-0.6495990279449264
24.32	31.28240179293906	-0.8244515726208463
24.48	31.1510741262114	0.163876718784137
24.64	31.33484234294998	1.1107123948515327
24.8	31.5065020925639	0.25275098503644067
24.96	31.415722658161638	-0.6692667697643565
25.12	31.292336726239306	-0.7884637056227722
25.28	31.163414272362353	0.08469073356180283
25.44	31.31943776097908	0.9750982738946498
25.6	31.475445720008636	0.29805770499950457
25.76	31.414816226578917	-0.5326226129179765
25.92	31.305006483874884	-0.7840860530925714
26.080000000000005	31.16390868958929	0.11393483731851824
26.240000000000002	31.341465631816806	1.0514516604209807
26.400000000000002	31.500373220924	0.27138869096641993
26.560000000000002	31.428310012926058	-0.5908533114590947
26.72	31.311300161257094	-0.8034962859396565
26.88	31.171191201425373	-0.054271004035867494
27.04	31.293933439965617	1.0284363019608211
27.2	31.500290818052843	0.3914552136617248
27.36	31.41919910833737	-0.7080872354584007
27.52	31.27370290270615	-0.8922586330993117
27.68	31.133676345745588	0.021309855573408566
27.84	31.28052205648964	1.3024971425707155
28.0	31.550475431368213	0.5788137788907457
28.16	31.465742465734685	-0.7386188840770203
28.32	31.31411738846357	-1.0366765890764802
28.48	31.13400595723021	-0.16944485625625355
28.64	31.259895034461564	1.2598140422911808
28.8	31.537146450763387	0.6768949790153995
28.96	31.4765014277465	-0.6511926117390485
29.12	31.328764815006895	-1.1114363918087447
29.28	31.120841782367698	-0.24158103930501099
29.44	31.251458882429294	1.3715917479109716
29.6	31.559751141699213	0.6546036175124846
29.76	31.46093204003329	-0.7205447260516687
29.92	31.329176829362673	-1.1303316067110518
30.080000000000005	31.099225925885747	-0.24261107519444064
30.240000000000002	31.25154128530045	1.3296811745485424
30.400000000000002	31.52472390174128	0.6851352661310148
30.560000000000002	31.470784570462378	-0.5430200317323017
30.72	31.35095749158694	-0.9411704786754675
30.88	31.16961001728623	-0.2519299281594515
31.04	31.270339914575917	1.088775602240804
31.2	31.518018210003287	0.6214968791702814
31.36	31.469218915910414	-0.8894260344032745
31.52	31.233401878994233	
