t	v_x	x
0.32		68.59438183872892
0.48	1.0387111173876242	68.8142588327242
0.64	0.003065977291523791	68.92676939629295
0.8	-0.9319102940147389	68.81523994545749
0.96	-1.070521285383364	68.62855810220825
1.12	-0.06845383532551148	68.47267313413481
1.28	1.079783418582932	68.60665287490409
1.44	1.2232279092855882	68.81820382808134
1.6	0.13724833479461482	68.99808580587548
1.76	-1.0239983578919254	68.86212329521562
1.92	-1.1143188997266926	68.67040633135005
2.08	-0.17763930770300415	68.50554124730307
2.24	1.0530832127397325	68.61356175288509
2.4	1.41115134261867	68.84252787537979
2.56	0.1940553879161283	69.06513018252306
2.72	-1.1427866276124006	68.90462559951295
2.88	-1.3251952333245314	68.69943846168711
3.04	-0.4891845100905902	68.4805631248491
3.2	0.9459417252233455	68.5428994184581
3.36	1.5539145050344103	68.78326447692058
3.52	0.26387187981564925	69.04015206006912
3.68	-1.1150644293387821	68.86770347846159
3.84	-1.0434162140715788	68.68333144268071
4.0	0.10345838326285378	68.53381028995868
4.16	0.9377015844542843	68.71643812532483
4.32	0.8938397687859603	68.83387479698405
4.48	0.14099564037314366	69.00246685133632
4.64	-0.882938516193877	68.87899340190346
4.8	-1.337864007959124	68.71992652615428
4.96	-0.07458578990855902	68.45087691935653
5.12	1.116767750056295	68.69605907338355
5.28	1.0776752323969192	68.80824259937455
5.44	0.08139907277861254	69.04091514775057
5.6000000000000005	-1.1054616319957142	68.8342903026637
5.76	-1.2515672345213076	68.68716742551194
5.92	0.44862761968706155	68.43378878761689
6.08	0.7963666183383332	68.83072826381179
6.24	-1.230472878614575	68.68862610548516
6.4	-0.014678011424688062	68.43697694265512
6.5600000000000005	1.1852632185713154	68.68392914182925
6.72	0.9993526472566705	68.81626117259795
6.88	0.16501867376620624	69.00372198895138
7.04	-1.2708869281027424	68.86906714820314
7.2	-1.4967599200936803	68.5970381719585
7.36	0.14549652182647652	68.39010397377318
7.520000000000001	1.3907444717856343	68.64359705894299
7.68	1.1132389546152686	68.83514220474457
7.84	0.07548379968947513	68.99983352441987
8.0	-1.1197737388441373	68.8592970206452
8.16	-1.504791228196787	68.64150592798974
8.32	0.07511437162440578	68.37776382762223
8.48	1.4865080911590174	68.66554252690955
8.64	1.028339242041065	68.8534464167931
8.8	-0.08885940707953215	68.9946110843627
8.96	-1.2892671250604038	68.82501140652766
9.120000000000001	-1.5534455648005785	68.58204560434338
9.28	0.29120202266555245	68.32790882579148
9.44	1.6327286099427272	68.67523025159635
9.6	0.9980651023948541	68.85038198097315
9.76	-0.0414926153374747	68.9946110843627
9.92	-1.2804632900401172	68.83710434406515
10.08	-1.4144838272029676	68.58486283154986
10.24	0.10693356510479429	68.38446951936021
10.4	1.2898306729650737	68.6190815723834
10.56	1.1238453524420893	68.79721533470902
10.72	0.10627295728032331	68.97871208516486
10.88	-1.27866072723357	68.83122268103872
11.040000000000003	-1.5529305468558443	68.56954065245012
11.200000000000001	0.24100263222750382	68.33428490604484
11.36	1.5843317823114067	68.64666149476292
11.52	1.0371430770613503	68.84127107638449
11.68	0.00690421229385359	68.97854727942254
11.84	-1.1585942045382709	68.84348042431851
12.0	-1.6486941662292312	68.6077971339703
12.16	0.07356931779031654	68.31589829112515
12.32	1.672321602553862	68.63133931566318
12.48	0.9657308909698271	68.8510412039424
12.64	-0.04278016019937893	68.94037320077352
12.8	-0.9815845281636245	68.83735155267861
12.96	-0.7103562862497677	68.62626615176116
13.120000000000001	-0.8299077910004365	68.6100375410787
13.280000000000001	0.016883673083337814	68.36069565864102
13.44	1.4929943454280452	68.61544031646535
13.6	1.1132389546152626	68.83845384917798
13.76	-0.08288817075523908	68.97167678194225
13.92	-1.1091673410174	68.81192963453631
14.08	-1.4613356010002092	68.61674323281669
14.24	0.07511437162440578	68.34430224221626
14.4	1.8689990207478937	68.6407798317365
14.56	0.9923999050028683	68.9423819288556
14.72	-0.428876215401337	68.95834780133742
14.88	-1.2548728418563775	68.80514153992716
15.040000000000003	-1.3487853684632864	68.55678849194338
15.200000000000001	0.06631053660420942	68.37353022201891
15.36	1.4306435033290816	68.57800786365672
15.52	1.167913057503283	68.83133614308421
15.68	0.3490296223545978	68.95174004205776
15.84	-0.5060021288447906	68.94302562223768
16.0	-1.2349475910646364	68.78981936082744
16.16	-1.260795548220733	68.54784239309701
16.32	0.08572076945123254	68.38636478539681
16.48	1.30331819944766	68.57527303932142
16.64	1.1666255126412892	68.80342660922007
