t	v_x	x
7.36	-0.5616857564093608	55.803464011225046
7.520000000000001	0.4347020060204754	55.81563736202453
7.68	1.0033020509707309	55.9425686531516
7.84	0.8074327938703931	56.13669401833517
8.0	0.02276165213898053	56.20094714719013
8.16	-0.6108246564828923	56.14397774701965
8.32	-1.1519391330679327	56.00548325711561
8.48	-0.6770050334844169	55.77535722443791
8.64	0.4877664176805847	55.78884164640059
8.8	1.1035128447349027	55.9314424780957
8.96	0.844933489176757	56.141965756715756
9.120000000000001	-0.025295196050554684	56.20182119463227
9.28	-0.6446834874470232	56.133871293979574
9.44	-1.0169590422541597	55.995522478649214
9.6	-0.7176923600902373	55.80844440045824
9.76	0.31528563156044903	55.76586092342034
9.92	1.00421251705633	55.909335802557585
10.08	0.7388046658565349	56.08720892887836
10.24	0.27988951566950215	56.14575329563168
10.4	-0.7155877806748191	56.1767735738926
10.56	-1.1492077348112548	55.91676520581574
10.72	-0.4523703017896837	55.809027098753
10.88	0.33403597921365036	55.77200670924305
11.040000000000003	1.016589602110574	55.915918612101365
11.200000000000001	0.8028804634426067	56.09731538191844
11.36	0.3365957916718523	56.172840360402994
11.52	-0.7119459163325838	56.20502603525343
11.68	-1.1706894807210921	55.94501766717657
11.84	-0.5397487774567004	55.83040540142268
12.0	0.2672287833708681	55.77229805839043
12.16	0.9644356565360238	55.915918612101365
12.32	0.6789117585547314	56.080917468481964
12.48	0.4176010047399964	56.133170374838876
12.64	-0.5897981436158338	56.214549789998756
12.8	-1.1295469210725355	55.944434968881815
12.96	-0.5726971423352688	55.85309477525555
13.120000000000001	0.1272411290865645	55.761171883334534
13.280000000000001	0.949782406267886	55.893811936563246
13.44	0.7489055856969314	56.06510225334025
13.6	0.4166905386543928	56.13346172398626
13.76	-0.44981048933144074	56.19844322570965
13.92	-1.0947776240228047	55.98952236740019
14.08	-0.5777047058058454	55.84811438602236
14.24	0.29926668216392127	55.80465686154232
14.4	0.9172892744320476	55.94387972431481
14.56	0.6258473468946197	56.09818942936058
14.72	0.46520261988670786	56.144150875321095
14.88	-0.45026572237421825	56.24705426772433
15.040000000000003	-1.091590992723348	56.00006584416134
15.200000000000001	-0.7149609618335687	55.89774515005286
15.36	0.03895218733389859	55.77127833637461
15.52	0.9868278685314646	55.91020984999972
15.68	0.8527582438032506	56.087063254304674
15.84	0.4803111031976756	56.183092488016754
16.0	-0.4333363068921353	56.24076280732793
16.16	-1.1547563242238494	56.044424869811266
16.32	-0.8357430354219236	55.8712407835763
16.48	0.19086169362980143	55.77698709847625
16.64	0.9831860041892269	55.932316525537836
16.8	0.7315209371720618	56.0916066198168
16.96	0.3439653132555639	56.1664032254329
17.12	-0.20460447781243035	56.20167552005858
17.28	-0.8587620662586252	56.10092979253293
17.44	-0.9231215110889873	55.926871658855816
17.6	-0.019119787796743972	55.80553090898445
17.76	0.8806990452112435	55.92075332676086
17.92	0.906733121548911	56.087354603452056
18.080000000000005	0.1453646578985081	56.21090792565652
18.240000000000002	-0.8652211217567464	56.133871293979574
18.400000000000002	-1.0237875378958643	55.93403716669437
18.56	-0.05935188135983096	55.8062592818529
18.72	0.9461405419256441	55.915044564659226
18.88	0.9428681177269026	56.109024255269105
19.04	0.04242246587769897	56.21676236233184
19.2	-0.8331832229637278	56.12259944434997
19.36	-0.811074658212585	55.950143730983456
19.52	-0.07309466554241331	55.86305555372194
19.68	0.719684878059791	55.92675343800989
19.84	0.8888932399812757	56.09335471470107
20.0	0.22910126922328938	56.211199274803896
20.16	-0.6776318523256317	56.16666712085253
20.32	-0.9835554443328112	55.9943570820597
20.48	-0.16320453946615357	55.851929378666036
20.64	0.840466951648201	55.942131629430534
20.8	0.8083432599559519	56.120878803193456
20.96	0.1430884926846104	56.20080147261644
21.12	-0.7833054426030738	56.16666712085253
21.28	-0.9803688130333545	55.950143730983456
21.44	-0.22318323966715511	55.85294910068186
21.6	0.7521780098955795	55.87872509428997
21.76	1.0604635600158983	56.09364606384845
21.92	0.26705719757242913	56.21807343349505
22.080000000000005	-0.6982031321499095	56.17910436707164
22.240000000000002	-1.0905947337385598	55.994648431207075
22.400000000000002	-0.21399278591232399	55.8301140522753
22.56	0.9264797281868901	55.92617073971513
22.72	0.8751504557986478	56.1265875652951
22.88	0.2158137180834852	56.206218885570706
23.04	-0.5907086097013498	56.19564795508181
23.2	-0.9849211434611511	56.01719213046627
23.36	-0.364536593079887	55.880473189174246
23.52	0.8573963671302874	55.900540420680706
23.68	0.8843409095534801	56.15484002665593
23.84	0.16411500555166772	56.183529511737824
24.0	-0.4301496755926776	56.20735682843247
24.16	-1.0411721864207184	56.04588161554816
24.32	-0.4065896188140463	55.87418172877784
24.48	0.9264797281868797	55.91577293752767
24.64	1.0086790545848863	56.17065524179765
24.8	-0.3414055007973215	56.23855023499484
24.96	-0.9099197528483777	56.0614054815425
25.12	-0.3983954240440132	55.94737591408336
25.28	0.7553646411950818	55.93391894584842
25.44	1.0032162580715307	56.189092599265784
25.6	-0.5929847749152921	56.25494814843131
25.76	-1.1194460012320993	55.9993374712929
25.92	-0.258407769759662	55.89672542803704
26.080000000000005	0.9781784407186526	55.91664698496981
26.240000000000002	1.1267297299166297	56.20974252906701
26.400000000000002	-0.33958456862620323	56.277200498543124
26.560000000000002	-0.9191102066031754	56.10107546710662
26.72	-0.4825872684115798	55.983085232430106
26.88	0.5349127997846057	55.94664754121491
27.04	1.0329779916506863	56.154257328361176
27.2	-0.11358413780317594	56.277200498543124
27.36	-0.6583404787304523	56.117910404264165
27.52	-0.5722419092925335	56.066531545349385
27.68	0.2197129611233534	55.93479299329056
27.84	1.0101305466124655	56.13683969290886
28.0	-0.16846948163431588	56.25803476820655
28.16	-0.9708089191349826	56.08292945878587
28.32	-0.4999719169364388	55.94737591408336
28.48	0.5943504740435858	55.922938445366206
28.64	1.0984194883650868	56.13756806577731
28.8	0.49078146318165233	56.27443268164303
28.96	-0.6300302371788766	56.294618133995435
29.12	-1.016048576168601	56.07282300574579
29.28	-0.3631708939515034	55.969482589621485
29.44	0.628209305007713	55.9566083196813
29.6	0.9401367194702694	56.17050956722396
29.76	0.3828317076902666	56.25745206991179
29.92	-0.4063059715696978	56.293015713684845
30.080000000000005	-0.8847961425963038	56.12743415900948
30.240000000000002	-0.6061007402566688	56.00988094805403
30.400000000000002	0.6378549918053701	55.93348192212735
30.560000000000002	1.0439893775766045	56.213994545431746
30.72	0.2291012692232919	56.267558522951866
30.88	-0.5257223460297722	56.2873069515832
31.04	-0.9030912572066397	56.09932737222234
31.2	-0.4999719169364399	55.99831774927707
31.36	0.4529113277316581	55.939336358802684
31.52		56.143249374151196
